Date: 2023-10-30 17:59:41s, Time_Cost: 37s, Epoch: [25/100],Val_PSNR: 43.24, Val_SSIM: 0.9992
Date: 2023-10-30 18:00:18s, Time_Cost: 37s, Epoch: [26/100],Val_PSNR: 43.15, Val_SSIM: 0.9992
Date: 2023-10-30 18:00:56s, Time_Cost: 37s, Epoch: [27/100],Val_PSNR: 43.84, Val_SSIM: 0.9993
Date: 2023-10-30 18:01:33s, Time_Cost: 37s, Epoch: [28/100],Val_PSNR: 43.38, Val_SSIM: 0.9993
Date: 2023-10-30 18:02:10s, Time_Cost: 37s, Epoch: [29/100],Val_PSNR: 44.08, Val_SSIM: 0.9993
Date: 2023-10-30 18:02:48s, Time_Cost: 37s, Epoch: [30/100],Val_PSNR: 44.09, Val_SSIM: 0.9994
Date: 2023-10-30 18:03:25s, Time_Cost: 37s, Epoch: [31/100],Val_PSNR: 43.31, Val_SSIM: 0.9994
Date: 2023-10-30 18:04:02s, Time_Cost: 37s, Epoch: [32/100],Val_PSNR: 44.44, Val_SSIM: 0.9994
Date: 2023-10-30 18:04:39s, Time_Cost: 37s, Epoch: [33/100],Val_PSNR: 43.93, Val_SSIM: 0.9994
Date: 2023-10-30 18:05:17s, Time_Cost: 37s, Epoch: [34/100],Val_PSNR: 44.45, Val_SSIM: 0.9995
Date: 2023-10-30 18:05:54s, Time_Cost: 37s, Epoch: [35/100],Val_PSNR: 43.91, Val_SSIM: 0.9995
Date: 2023-10-30 18:06:31s, Time_Cost: 37s, Epoch: [36/100],Val_PSNR: 44.10, Val_SSIM: 0.9995
Date: 2023-10-30 18:07:08s, Time_Cost: 37s, Epoch: [37/100],Val_PSNR: 43.73, Val_SSIM: 0.9995
Date: 2023-10-30 18:07:45s, Time_Cost: 37s, Epoch: [38/100],Val_PSNR: 44.81, Val_SSIM: 0.9996
Date: 2023-10-30 18:08:23s, Time_Cost: 37s, Epoch: [39/100],Val_PSNR: 44.49, Val_SSIM: 0.9995
Date: 2023-10-30 18:09:00s, Time_Cost: 37s, Epoch: [40/100],Val_PSNR: 44.99, Val_SSIM: 0.9996
Date: 2023-10-30 18:09:37s, Time_Cost: 37s, Epoch: [41/100],Val_PSNR: 44.54, Val_SSIM: 0.9996
Date: 2023-10-30 18:10:14s, Time_Cost: 37s, Epoch: [42/100],Val_PSNR: 45.19, Val_SSIM: 0.9996
Date: 2023-10-30 18:10:52s, Time_Cost: 37s, Epoch: [43/100],Val_PSNR: 44.59, Val_SSIM: 0.9996
Date: 2023-10-30 18:11:29s, Time_Cost: 37s, Epoch: [44/100],Val_PSNR: 45.28, Val_SSIM: 0.9996
Date: 2023-10-30 18:12:06s, Time_Cost: 37s, Epoch: [45/100],Val_PSNR: 45.65, Val_SSIM: 0.9997
Date: 2023-10-30 18:12:43s, Time_Cost: 37s, Epoch: [46/100],Val_PSNR: 45.05, Val_SSIM: 0.9996
Date: 2023-10-30 18:13:20s, Time_Cost: 37s, Epoch: [47/100],Val_PSNR: 45.16, Val_SSIM: 0.9997
Date: 2023-10-30 18:13:58s, Time_Cost: 37s, Epoch: [48/100],Val_PSNR: 45.55, Val_SSIM: 0.9997
Date: 2023-10-30 18:14:35s, Time_Cost: 37s, Epoch: [49/100],Val_PSNR: 45.13, Val_SSIM: 0.9997
Date: 2023-10-30 18:15:12s, Time_Cost: 37s, Epoch: [50/100],Val_PSNR: 46.23, Val_SSIM: 0.9997
Date: 2023-10-30 18:15:50s, Time_Cost: 37s, Epoch: [51/100],Val_PSNR: 45.85, Val_SSIM: 0.9997
Date: 2023-10-30 18:16:27s, Time_Cost: 37s, Epoch: [52/100],Val_PSNR: 45.78, Val_SSIM: 0.9997
Date: 2023-10-30 18:17:04s, Time_Cost: 37s, Epoch: [53/100],Val_PSNR: 46.92, Val_SSIM: 0.9998
Date: 2023-10-30 18:17:41s, Time_Cost: 37s, Epoch: [54/100],Val_PSNR: 46.08, Val_SSIM: 0.9997
Date: 2023-10-30 18:18:18s, Time_Cost: 37s, Epoch: [55/100],Val_PSNR: 47.06, Val_SSIM: 0.9998
Date: 2023-10-30 18:18:56s, Time_Cost: 37s, Epoch: [56/100],Val_PSNR: 47.29, Val_SSIM: 0.9998
Date: 2023-10-30 18:19:33s, Time_Cost: 37s, Epoch: [57/100],Val_PSNR: 46.83, Val_SSIM: 0.9998
Date: 2023-10-30 18:20:10s, Time_Cost: 37s, Epoch: [58/100],Val_PSNR: 47.53, Val_SSIM: 0.9998
Date: 2023-10-30 18:20:47s, Time_Cost: 37s, Epoch: [59/100],Val_PSNR: 48.04, Val_SSIM: 0.9998
Date: 2023-10-30 18:21:25s, Time_Cost: 37s, Epoch: [60/100],Val_PSNR: 48.51, Val_SSIM: 0.9998
Date: 2023-10-30 18:22:02s, Time_Cost: 37s, Epoch: [61/100],Val_PSNR: 48.33, Val_SSIM: 0.9998
Date: 2023-10-30 18:22:39s, Time_Cost: 37s, Epoch: [62/100],Val_PSNR: 47.51, Val_SSIM: 0.9998
Date: 2023-10-30 18:23:17s, Time_Cost: 37s, Epoch: [63/100],Val_PSNR: 49.25, Val_SSIM: 0.9999
Date: 2023-10-30 18:23:54s, Time_Cost: 37s, Epoch: [64/100],Val_PSNR: 48.86, Val_SSIM: 0.9999
Date: 2023-10-30 18:24:35s, Time_Cost: 41s, Epoch: [65/100],Val_PSNR: 49.65, Val_SSIM: 0.9999
Date: 2023-10-30 18:25:15s, Time_Cost: 40s, Epoch: [66/100],Val_PSNR: 49.90, Val_SSIM: 0.9999
Date: 2023-10-30 18:25:55s, Time_Cost: 40s, Epoch: [67/100],Val_PSNR: 49.76, Val_SSIM: 0.9999
Date: 2023-10-30 18:26:32s, Time_Cost: 37s, Epoch: [68/100],Val_PSNR: 50.43, Val_SSIM: 0.9999
Date: 2023-10-30 18:27:10s, Time_Cost: 38s, Epoch: [69/100],Val_PSNR: 50.42, Val_SSIM: 0.9999
Date: 2023-10-30 18:27:48s, Time_Cost: 38s, Epoch: [70/100],Val_PSNR: 51.11, Val_SSIM: 0.9999
Date: 2023-10-30 18:28:25s, Time_Cost: 37s, Epoch: [71/100],Val_PSNR: 50.88, Val_SSIM: 0.9999
Date: 2023-10-30 18:29:02s, Time_Cost: 37s, Epoch: [72/100],Val_PSNR: 51.52, Val_SSIM: 0.9999
Date: 2023-10-30 18:29:39s, Time_Cost: 37s, Epoch: [73/100],Val_PSNR: 52.12, Val_SSIM: 0.9999
Date: 2023-10-30 18:30:16s, Time_Cost: 37s, Epoch: [74/100],Val_PSNR: 51.51, Val_SSIM: 0.9999
Date: 2023-10-30 18:30:54s, Time_Cost: 37s, Epoch: [75/100],Val_PSNR: 52.12, Val_SSIM: 0.9999
Date: 2023-10-30 18:31:31s, Time_Cost: 37s, Epoch: [76/100],Val_PSNR: 52.27, Val_SSIM: 0.9999
Date: 2023-10-30 18:32:08s, Time_Cost: 37s, Epoch: [77/100],Val_PSNR: 53.22, Val_SSIM: 0.9999
Date: 2023-10-30 18:32:45s, Time_Cost: 37s, Epoch: [78/100],Val_PSNR: 53.64, Val_SSIM: 0.9999
Date: 2023-10-30 18:33:22s, Time_Cost: 37s, Epoch: [79/100],Val_PSNR: 53.74, Val_SSIM: 0.9999
Date: 2023-10-30 18:34:00s, Time_Cost: 37s, Epoch: [80/100],Val_PSNR: 54.07, Val_SSIM: 0.9999
Date: 2023-10-30 18:34:37s, Time_Cost: 37s, Epoch: [81/100],Val_PSNR: 54.56, Val_SSIM: 0.9999
Date: 2023-10-30 18:35:14s, Time_Cost: 37s, Epoch: [82/100],Val_PSNR: 54.99, Val_SSIM: 0.9999
Date: 2023-10-30 18:35:51s, Time_Cost: 37s, Epoch: [83/100],Val_PSNR: 55.22, Val_SSIM: 0.9999
Date: 2023-10-30 18:36:28s, Time_Cost: 37s, Epoch: [84/100],Val_PSNR: 56.21, Val_SSIM: 1.0000
Date: 2023-10-30 18:37:06s, Time_Cost: 37s, Epoch: [85/100],Val_PSNR: 56.05, Val_SSIM: 1.0000
Date: 2023-10-30 18:37:43s, Time_Cost: 37s, Epoch: [86/100],Val_PSNR: 57.39, Val_SSIM: 1.0000
Date: 2023-10-30 18:38:20s, Time_Cost: 37s, Epoch: [87/100],Val_PSNR: 57.25, Val_SSIM: 1.0000
Date: 2023-10-30 18:38:57s, Time_Cost: 37s, Epoch: [88/100],Val_PSNR: 57.76, Val_SSIM: 1.0000
Date: 2023-10-30 18:39:34s, Time_Cost: 37s, Epoch: [89/100],Val_PSNR: 58.64, Val_SSIM: 1.0000
Date: 2023-10-30 18:40:11s, Time_Cost: 37s, Epoch: [90/100],Val_PSNR: 58.86, Val_SSIM: 1.0000
Date: 2023-10-30 18:40:49s, Time_Cost: 37s, Epoch: [91/100],Val_PSNR: 59.77, Val_SSIM: 1.0000
Date: 2023-10-30 18:41:26s, Time_Cost: 37s, Epoch: [92/100],Val_PSNR: 60.06, Val_SSIM: 1.0000
Date: 2023-10-30 18:42:03s, Time_Cost: 37s, Epoch: [93/100],Val_PSNR: 61.07, Val_SSIM: 1.0000
Date: 2023-10-30 18:42:40s, Time_Cost: 37s, Epoch: [94/100],Val_PSNR: 61.60, Val_SSIM: 1.0000
Date: 2023-10-30 18:43:18s, Time_Cost: 37s, Epoch: [95/100],Val_PSNR: 62.36, Val_SSIM: 1.0000
Date: 2023-10-30 18:43:55s, Time_Cost: 37s, Epoch: [96/100],Val_PSNR: 63.27, Val_SSIM: 1.0000
Date: 2023-10-30 18:44:32s, Time_Cost: 37s, Epoch: [97/100],Val_PSNR: 63.85, Val_SSIM: 1.0000
Date: 2023-10-30 18:45:10s, Time_Cost: 38s, Epoch: [98/100],Val_PSNR: 64.36, Val_SSIM: 1.0000
Date: 2023-10-30 18:45:48s, Time_Cost: 38s, Epoch: [99/100],Val_PSNR: 64.61, Val_SSIM: 1.0000
Date: 2023-10-30 18:46:26s, Time_Cost: 38s, Epoch: [100/100],Val_PSNR: 64.68, Val_SSIM: 1.0000
Date: 2023-10-30 18:53:37s, Time_Cost: 41s, Epoch: [1/100],Val_PSNR: 25.71, Val_SSIM: 0.9066
Date: 2023-10-30 18:54:14s, Time_Cost: 37s, Epoch: [2/100],Val_PSNR: 30.97, Val_SSIM: 0.9785
Date: 2023-10-30 18:54:52s, Time_Cost: 38s, Epoch: [3/100],Val_PSNR: 33.13, Val_SSIM: 0.9867
Date: 2023-10-30 18:55:30s, Time_Cost: 38s, Epoch: [4/100],Val_PSNR: 35.07, Val_SSIM: 0.9904
Date: 2023-10-30 18:56:07s, Time_Cost: 38s, Epoch: [5/100],Val_PSNR: 35.86, Val_SSIM: 0.9921
Date: 2023-10-30 18:56:45s, Time_Cost: 38s, Epoch: [6/100],Val_PSNR: 36.66, Val_SSIM: 0.9935
Date: 2023-10-30 18:57:23s, Time_Cost: 38s, Epoch: [7/100],Val_PSNR: 37.78, Val_SSIM: 0.9947
Date: 2023-10-30 18:58:00s, Time_Cost: 38s, Epoch: [8/100],Val_PSNR: 37.85, Val_SSIM: 0.9953
Date: 2023-10-30 18:58:38s, Time_Cost: 38s, Epoch: [9/100],Val_PSNR: 39.05, Val_SSIM: 0.9960
Date: 2023-10-30 18:59:17s, Time_Cost: 38s, Epoch: [10/100],Val_PSNR: 39.11, Val_SSIM: 0.9965
Date: 2023-10-30 18:59:54s, Time_Cost: 38s, Epoch: [11/100],Val_PSNR: 39.54, Val_SSIM: 0.9969
Date: 2023-10-30 19:00:32s, Time_Cost: 37s, Epoch: [12/100],Val_PSNR: 39.48, Val_SSIM: 0.9973
Date: 2023-10-30 19:01:09s, Time_Cost: 38s, Epoch: [13/100],Val_PSNR: 40.40, Val_SSIM: 0.9978
Date: 2023-10-30 19:01:47s, Time_Cost: 37s, Epoch: [14/100],Val_PSNR: 41.12, Val_SSIM: 0.9980
Date: 2023-10-30 19:02:24s, Time_Cost: 37s, Epoch: [15/100],Val_PSNR: 41.10, Val_SSIM: 0.9981
Date: 2023-10-30 19:03:02s, Time_Cost: 38s, Epoch: [16/100],Val_PSNR: 40.60, Val_SSIM: 0.9982
Date: 2023-10-30 19:03:40s, Time_Cost: 38s, Epoch: [17/100],Val_PSNR: 41.99, Val_SSIM: 0.9985
Date: 2023-10-30 19:04:17s, Time_Cost: 38s, Epoch: [18/100],Val_PSNR: 42.20, Val_SSIM: 0.9986
Date: 2023-10-30 19:04:55s, Time_Cost: 38s, Epoch: [19/100],Val_PSNR: 42.27, Val_SSIM: 0.9988
Date: 2023-10-30 19:05:33s, Time_Cost: 38s, Epoch: [20/100],Val_PSNR: 42.32, Val_SSIM: 0.9988
Date: 2023-10-30 19:06:11s, Time_Cost: 38s, Epoch: [21/100],Val_PSNR: 42.64, Val_SSIM: 0.9990
Date: 2023-10-30 19:06:48s, Time_Cost: 37s, Epoch: [22/100],Val_PSNR: 42.99, Val_SSIM: 0.9989
Date: 2023-10-30 19:07:26s, Time_Cost: 38s, Epoch: [23/100],Val_PSNR: 43.20, Val_SSIM: 0.9991
Date: 2023-10-30 19:08:03s, Time_Cost: 38s, Epoch: [24/100],Val_PSNR: 42.90, Val_SSIM: 0.9991
Date: 2023-10-30 19:08:41s, Time_Cost: 37s, Epoch: [25/100],Val_PSNR: 43.25, Val_SSIM: 0.9992
Date: 2023-10-30 19:09:18s, Time_Cost: 38s, Epoch: [26/100],Val_PSNR: 43.51, Val_SSIM: 0.9992
Date: 2023-10-30 19:09:56s, Time_Cost: 37s, Epoch: [27/100],Val_PSNR: 43.70, Val_SSIM: 0.9992
Date: 2023-10-30 19:10:33s, Time_Cost: 37s, Epoch: [28/100],Val_PSNR: 43.81, Val_SSIM: 0.9993
Date: 2023-10-30 19:11:11s, Time_Cost: 37s, Epoch: [29/100],Val_PSNR: 44.26, Val_SSIM: 0.9993
Date: 2023-10-30 19:11:49s, Time_Cost: 37s, Epoch: [30/100],Val_PSNR: 44.62, Val_SSIM: 0.9994
Date: 2023-10-30 19:12:26s, Time_Cost: 38s, Epoch: [31/100],Val_PSNR: 44.21, Val_SSIM: 0.9994
Date: 2023-10-30 19:13:04s, Time_Cost: 37s, Epoch: [32/100],Val_PSNR: 44.41, Val_SSIM: 0.9994
Date: 2023-10-30 19:13:41s, Time_Cost: 38s, Epoch: [33/100],Val_PSNR: 44.34, Val_SSIM: 0.9994
Date: 2023-10-30 19:14:18s, Time_Cost: 37s, Epoch: [34/100],Val_PSNR: 44.37, Val_SSIM: 0.9994
Date: 2023-10-30 19:14:56s, Time_Cost: 37s, Epoch: [35/100],Val_PSNR: 44.93, Val_SSIM: 0.9995
Date: 2023-10-30 19:15:33s, Time_Cost: 37s, Epoch: [36/100],Val_PSNR: 44.09, Val_SSIM: 0.9994
Date: 2023-10-30 19:16:11s, Time_Cost: 37s, Epoch: [37/100],Val_PSNR: 44.61, Val_SSIM: 0.9995
Date: 2023-10-30 19:16:48s, Time_Cost: 38s, Epoch: [38/100],Val_PSNR: 44.74, Val_SSIM: 0.9995
Date: 2023-10-30 19:17:26s, Time_Cost: 37s, Epoch: [39/100],Val_PSNR: 44.92, Val_SSIM: 0.9995
Date: 2023-10-30 19:18:03s, Time_Cost: 38s, Epoch: [40/100],Val_PSNR: 45.19, Val_SSIM: 0.9995
Date: 2023-10-30 19:18:41s, Time_Cost: 38s, Epoch: [41/100],Val_PSNR: 44.70, Val_SSIM: 0.9995
Date: 2023-10-30 19:19:18s, Time_Cost: 37s, Epoch: [42/100],Val_PSNR: 45.08, Val_SSIM: 0.9996
Date: 2023-10-30 19:19:56s, Time_Cost: 37s, Epoch: [43/100],Val_PSNR: 45.70, Val_SSIM: 0.9996
Date: 2023-10-30 19:20:33s, Time_Cost: 37s, Epoch: [44/100],Val_PSNR: 45.76, Val_SSIM: 0.9996
Date: 2023-10-30 19:21:11s, Time_Cost: 38s, Epoch: [45/100],Val_PSNR: 45.94, Val_SSIM: 0.9996
Date: 2023-10-30 19:21:48s, Time_Cost: 37s, Epoch: [46/100],Val_PSNR: 44.88, Val_SSIM: 0.9996
Date: 2023-10-30 19:22:26s, Time_Cost: 37s, Epoch: [47/100],Val_PSNR: 46.43, Val_SSIM: 0.9996
Date: 2023-10-30 19:23:03s, Time_Cost: 37s, Epoch: [48/100],Val_PSNR: 46.07, Val_SSIM: 0.9996
Date: 2023-10-30 19:23:41s, Time_Cost: 38s, Epoch: [49/100],Val_PSNR: 46.29, Val_SSIM: 0.9996
Date: 2023-10-30 19:24:18s, Time_Cost: 38s, Epoch: [50/100],Val_PSNR: 46.43, Val_SSIM: 0.9997
Date: 2023-10-30 19:24:56s, Time_Cost: 37s, Epoch: [51/100],Val_PSNR: 46.38, Val_SSIM: 0.9997
Date: 2023-10-30 19:25:33s, Time_Cost: 37s, Epoch: [52/100],Val_PSNR: 46.70, Val_SSIM: 0.9997
Date: 2023-10-30 19:26:11s, Time_Cost: 37s, Epoch: [53/100],Val_PSNR: 47.35, Val_SSIM: 0.9998
Date: 2023-10-30 19:26:48s, Time_Cost: 38s, Epoch: [54/100],Val_PSNR: 46.90, Val_SSIM: 0.9997
Date: 2023-10-30 19:27:26s, Time_Cost: 37s, Epoch: [55/100],Val_PSNR: 47.99, Val_SSIM: 0.9998
Date: 2023-10-30 19:28:03s, Time_Cost: 37s, Epoch: [56/100],Val_PSNR: 46.58, Val_SSIM: 0.9997
Date: 2023-10-30 19:28:41s, Time_Cost: 37s, Epoch: [57/100],Val_PSNR: 47.79, Val_SSIM: 0.9998
Date: 2023-10-30 19:29:18s, Time_Cost: 37s, Epoch: [58/100],Val_PSNR: 48.07, Val_SSIM: 0.9998
Date: 2023-10-30 19:29:56s, Time_Cost: 38s, Epoch: [59/100],Val_PSNR: 47.74, Val_SSIM: 0.9997
Date: 2023-10-30 19:30:33s, Time_Cost: 37s, Epoch: [60/100],Val_PSNR: 49.06, Val_SSIM: 0.9998
Date: 2023-10-30 19:31:11s, Time_Cost: 37s, Epoch: [61/100],Val_PSNR: 48.69, Val_SSIM: 0.9998
Date: 2023-10-30 19:31:48s, Time_Cost: 37s, Epoch: [62/100],Val_PSNR: 48.98, Val_SSIM: 0.9998
Date: 2023-10-30 19:32:26s, Time_Cost: 37s, Epoch: [63/100],Val_PSNR: 49.26, Val_SSIM: 0.9998
Date: 2023-10-30 19:33:03s, Time_Cost: 37s, Epoch: [64/100],Val_PSNR: 49.17, Val_SSIM: 0.9998
Date: 2023-10-30 19:33:40s, Time_Cost: 37s, Epoch: [65/100],Val_PSNR: 50.01, Val_SSIM: 0.9998
Date: 2023-10-30 19:34:18s, Time_Cost: 37s, Epoch: [66/100],Val_PSNR: 49.46, Val_SSIM: 0.9998
Date: 2023-10-30 19:34:55s, Time_Cost: 37s, Epoch: [67/100],Val_PSNR: 50.16, Val_SSIM: 0.9999
Date: 2023-10-30 19:35:33s, Time_Cost: 37s, Epoch: [68/100],Val_PSNR: 50.41, Val_SSIM: 0.9999
Date: 2023-10-30 19:36:10s, Time_Cost: 37s, Epoch: [69/100],Val_PSNR: 50.99, Val_SSIM: 0.9999
Date: 2023-10-30 19:36:47s, Time_Cost: 37s, Epoch: [70/100],Val_PSNR: 50.66, Val_SSIM: 0.9999
Date: 2023-10-30 19:37:25s, Time_Cost: 37s, Epoch: [71/100],Val_PSNR: 51.37, Val_SSIM: 0.9999
Date: 2023-10-30 19:38:02s, Time_Cost: 37s, Epoch: [72/100],Val_PSNR: 52.44, Val_SSIM: 0.9999
Date: 2023-10-30 19:38:40s, Time_Cost: 37s, Epoch: [73/100],Val_PSNR: 51.81, Val_SSIM: 0.9999
Date: 2023-10-30 19:39:17s, Time_Cost: 37s, Epoch: [74/100],Val_PSNR: 51.74, Val_SSIM: 0.9999
Date: 2023-10-30 19:39:55s, Time_Cost: 37s, Epoch: [75/100],Val_PSNR: 52.37, Val_SSIM: 0.9999
Date: 2023-10-30 19:40:32s, Time_Cost: 37s, Epoch: [76/100],Val_PSNR: 52.57, Val_SSIM: 0.9999
Date: 2023-10-30 19:41:10s, Time_Cost: 37s, Epoch: [77/100],Val_PSNR: 53.56, Val_SSIM: 0.9999
Date: 2023-10-30 19:41:47s, Time_Cost: 37s, Epoch: [78/100],Val_PSNR: 53.40, Val_SSIM: 0.9999
Date: 2023-10-30 19:42:25s, Time_Cost: 37s, Epoch: [79/100],Val_PSNR: 53.80, Val_SSIM: 0.9999
Date: 2023-10-30 19:43:02s, Time_Cost: 37s, Epoch: [80/100],Val_PSNR: 54.03, Val_SSIM: 0.9999
Date: 2023-10-30 19:43:40s, Time_Cost: 37s, Epoch: [81/100],Val_PSNR: 54.31, Val_SSIM: 0.9999
Date: 2023-10-30 19:44:17s, Time_Cost: 38s, Epoch: [82/100],Val_PSNR: 54.74, Val_SSIM: 0.9999
Date: 2023-10-30 19:44:55s, Time_Cost: 37s, Epoch: [83/100],Val_PSNR: 54.77, Val_SSIM: 0.9999
Date: 2023-10-30 19:45:32s, Time_Cost: 37s, Epoch: [84/100],Val_PSNR: 55.19, Val_SSIM: 0.9999
Date: 2023-10-30 19:46:10s, Time_Cost: 37s, Epoch: [85/100],Val_PSNR: 56.03, Val_SSIM: 1.0000
Date: 2023-10-30 19:46:47s, Time_Cost: 37s, Epoch: [86/100],Val_PSNR: 56.67, Val_SSIM: 1.0000
Date: 2023-10-30 19:47:25s, Time_Cost: 37s, Epoch: [87/100],Val_PSNR: 57.10, Val_SSIM: 1.0000
Date: 2023-10-30 19:48:02s, Time_Cost: 37s, Epoch: [88/100],Val_PSNR: 57.70, Val_SSIM: 1.0000
Date: 2023-10-30 19:48:40s, Time_Cost: 37s, Epoch: [89/100],Val_PSNR: 57.89, Val_SSIM: 1.0000
Date: 2023-10-30 19:49:17s, Time_Cost: 37s, Epoch: [90/100],Val_PSNR: 58.64, Val_SSIM: 1.0000
Date: 2023-10-30 19:49:54s, Time_Cost: 37s, Epoch: [91/100],Val_PSNR: 59.25, Val_SSIM: 1.0000
Date: 2023-10-30 19:50:32s, Time_Cost: 37s, Epoch: [92/100],Val_PSNR: 59.66, Val_SSIM: 1.0000
Date: 2023-10-30 19:51:10s, Time_Cost: 38s, Epoch: [93/100],Val_PSNR: 60.36, Val_SSIM: 1.0000
Date: 2023-10-30 19:51:47s, Time_Cost: 38s, Epoch: [94/100],Val_PSNR: 60.77, Val_SSIM: 1.0000
Date: 2023-10-30 19:52:25s, Time_Cost: 37s, Epoch: [95/100],Val_PSNR: 61.55, Val_SSIM: 1.0000
Date: 2023-10-30 19:53:02s, Time_Cost: 38s, Epoch: [96/100],Val_PSNR: 61.88, Val_SSIM: 1.0000
Date: 2023-10-30 19:53:40s, Time_Cost: 38s, Epoch: [97/100],Val_PSNR: 62.57, Val_SSIM: 1.0000
Date: 2023-10-30 19:54:18s, Time_Cost: 38s, Epoch: [98/100],Val_PSNR: 62.88, Val_SSIM: 1.0000
Date: 2023-10-30 19:54:56s, Time_Cost: 38s, Epoch: [99/100],Val_PSNR: 63.14, Val_SSIM: 1.0000
Date: 2023-10-30 19:55:33s, Time_Cost: 38s, Epoch: [100/100],Val_PSNR: 63.28, Val_SSIM: 1.0000
